longitude,latitude
-73.9748843272,40.6801492327
-73.8867064122,40.6486402628
-74.1947120873,40.5781954226
-74.0956319027,40.5890949507
-73.9690014543,40.7960918169
-73.9207065386,40.6424009944
-73.9501350983,40.7288261303
-73.8799317231,40.7642135943
-73.9512101348,40.5818600539
-73.9034374994,40.6997126605
-73.7784169327,40.678381393
-73.9015254191,40.754381952
-73.9213502093,40.7126475061
-73.7902924791,40.6948980073
-73.9306388399,40.6889562114
-73.8850354462,40.6478769532
-73.7474357182,40.7140767625
-73.869320633,40.565356121
-74.1189886876,40.553471307
-73.9068859401,40.6745448385
-73.7304976129,40.7511154697
-73.70897825,40.7466694423
-74.1081294605,40.5963249302
-73.9638233075,40.8115140359
-73.7504791458,40.6494579354
-73.9274041511,40.6288810401
-74.002681155,40.7488419218
-74.0999229739,40.5756472753
-73.9827812897,40.6234835982
-73.824560487,40.6513069915
-74.1700010276,40.5231311465
-73.9697146033,40.6067248269
-73.82851159,40.6640400605
-73.8058548899,40.7801313503
-74.1257559332,40.6123111776
-73.9259007535,40.7980932972
-74.1604483092,40.6268884496
-73.76273865,40.7481925115
-73.9363991821,40.8011477565
-73.7583866733,40.6010010604
-73.900512841,40.7141216078
-73.9471326454,40.7289830658
-73.8433187728,40.7627214403
-74.1562696395,40.5366845578
-73.9625237362,40.5880774461
-73.8790203483,40.6480975414
-73.9486502426,40.8194292463
-73.9181686353,40.6944684801
-73.8908120597,40.6587503193
-73.8953032323,40.7377194473
-73.9188405701,40.6559772708
-73.9058459993,40.7681946912
-73.7638431865,40.7086900102
-73.9654613172,40.6281398134
-73.9128834198,40.8808103757
-73.901800773,40.8568387463
-73.906568675,40.5897649317
-73.7986775585,40.6425520574
-74.0285845559,40.6334749809
-73.9500872426,40.6084696583
-74.148048094,40.5887079713
-73.900484885,40.6545273141
-73.7951229675,40.7479821685
-74.0052040345,40.5745376412
-73.9215332386,40.7215214641
-73.7869298722,40.7760834737
-74.1806280093,40.612249601
-73.8221535057,40.7780311376
-73.9527449379,40.7029664915
-73.9809948352,40.7710180801
-73.9809811387,40.5936951123
-74.0638480728,40.5954570616
-74.0160919078,40.7028550978
-74.1980114777,40.5147199165
-73.9174288733,40.7000103833
-73.7092226209,40.7436354283
-73.8341391171,40.8213060734
-73.8531246355,40.830731795
-73.9340379247,40.7691553766
-74.0888520444,40.6416672667
-73.8745542047,40.7890668793
-73.7550310833,40.7365039937
-73.8979406796,40.5909769425
-73.9033806262,40.7589070382
-73.7994839627,40.7392175201
-73.7688599193,40.6595343789
-73.9462896151,40.7908476293
-74.1272490102,40.5568234074
-73.8157554513,40.8550532076
-73.9775505529,40.761804241
-73.9873419675,40.6083794969
-73.9826526742,40.7103165932
-74.0100457469,40.7041225272
-73.8387446194,40.8719526128
-73.9626825539,40.6937098147
-73.8008930803,40.6588256265
-73.8847981646,40.8203328567
-74.0349115557,40.6128808263
-73.8057431352,40.7190371178
-73.7898453341,40.8703848147
-73.9569427655,40.7802799426
-73.8243613076,40.8844300546
-74.127654296,40.612147985
-73.9253051691,40.8056320615
-73.980913258,40.6198292245
-73.8554955266,40.8393204589
-74.0163440628,40.6795351409
-73.8387243368,40.8314491637
-73.7956157915,40.6123587722
-74.2253702353,40.5450691499
-73.9959550137,40.5963357468
-73.8903620565,40.8837924212
-73.8507529259,40.8832276509
-73.8152228306,40.7908253301
-73.9534881797,40.6646071492
-73.7871616359,40.7221451375
-73.9715897387,40.7007969714
-73.8637925181,40.8138532748
-73.8852472986,40.7233590263
-73.901343682,40.6898688419
-73.8156018586,40.7361091642
-73.8767743106,40.6514009402
-73.8736002675,40.8764626075
-73.9464165473,40.5873760241
-73.7522005703,40.6658977772
-73.750848784,40.6975947014
-73.9539891172,40.80209823
-73.9637924125,40.7854084699
-73.8012466078,40.6208164764
-73.8157177137,40.8161060939
-73.8257799696,40.8750269464
-73.9159857622,40.6609168457
-73.9352450697,40.6808041401
-73.8291496623,40.8625439417
-74.0139470571,40.6738123814
-73.723045781,40.758499963
-73.9564266783,40.593103845
-74.2166301387,40.5412763257
-73.8864103066,40.6829656024
-73.8337616062,40.8676484945
-73.8305880177,40.6078015454
-73.8454781274,40.8378937054
-74.1297346824,40.5974760499
-73.9424144616,40.6811338732
-73.9163194098,40.747849405
-73.7926115753,40.6441549352
-73.8721690907,40.7190888828
-73.8432104388,40.703376118
-73.9617634549,40.6928918659
-74.1952490994,40.5890556971
-73.9110965339,40.8381606672
-74.107865048,40.6333265284
-74.1942842586,40.5414863432
-73.945483094,40.5814241162
-73.8102698817,40.7215111101
-74.0851744609,40.6487283045
-74.2030756513,40.5355015415
-74.1277622223,40.572378827
-74.2080917303,40.5245320218
-73.9765440585,40.6736948258
-73.9638521518,40.6353747703
-73.7271025449,40.6557597884
-73.7160426289,40.7344571682
-73.8329885452,40.817431427
-73.9159303612,40.7334293672
-73.8958820834,40.6467003768
-73.8574477214,40.6815825436
-73.8188926948,40.7988277345
-74.1640109959,40.5304802948
-73.9556236307,40.6884677955
-73.8085550174,40.6995098427
-73.9033592739,40.8594372508
-73.895508446,40.8691269947
-74.1976774728,40.5248119847
-73.9170172965,40.7801671954
-73.837362251,40.7263658141
-73.9923804136,40.6873737362
-73.9111538429,40.5871105364
-73.7175395103,40.7574057027
-74.1546058205,40.6016266459
-73.9061876026,40.7224338341
-74.1849015477,40.6346349434
-73.8414904896,40.6768953183
-73.9036519299,40.6195283898
-73.895621328,40.6016534724
-73.9196564771,40.8703035036
-73.7616662458,40.6627343491
-74.1839446585,40.6170677731
-73.8658450352,40.7015737268
-73.733361741,40.684089504
-74.1909005454,40.5595838437
-73.9758594727,40.6722532359
-73.9484440823,40.6136178586
-73.8218851764,40.8826257004
-74.1795685023,40.6274517851
-73.8151367241,40.6879727643
-73.8846622748,40.7624563437
-73.8989571596,40.8072943839
-73.7918290401,40.6406766162
-73.8812288492,40.7700306681
-74.1893190516,40.5926353866
-73.8106866365,40.659990638
-73.9624047923,40.6475701522
-73.9754564011,40.6792109177
-73.8911008703,40.6900849923
-73.7387760992,40.6558016436
-74.1876272148,40.5809769108
-73.8570003041,40.683009322
-73.922393079,40.6616615371
-73.7587365266,40.7571294817
-73.7574810068,40.7202773818
-74.2176771414,40.5382714713
-73.8521961205,40.8718703109
-74.006003299,40.6367754203
-73.9531708802,40.6454121249
-73.8821191174,40.7173946036
-73.7226942421,40.7529254541
-73.914518911,40.7555812554
-73.9278413429,40.558877526
-74.160730104,40.6438067561
-73.9098860135,40.614402059
-74.0410494461,40.6234542621
-74.0073220747,40.7398047409
-73.8303283616,40.7494454409
-73.7518170275,40.71484303
-73.9927670404,40.5730898125
-73.848598638,40.8536965371
-73.8942972763,40.8596442532
-73.8832338256,40.8433475173
-74.1844851129,40.5460742292
-73.8511148489,40.7577703459
-73.8522895249,40.7311295866
-73.9106803734,40.6297126566
-73.9032328941,40.7612346507
-73.9281098839,40.8122208537
-74.1829662418,40.5654152471
-74.0305485764,40.6124152648
-73.9689608667,40.7572026629
-73.8263990675,40.8228996791
-73.7935624498,40.722248437
-73.8884491506,40.7019950068
-73.7548043838,40.7649868309
-73.9837311442,40.6116279352
-74.2400123079,40.5105603065
-73.7849067126,40.7484291221
-74.1848972943,40.6416546995
-73.8619371463,40.8420985241
-73.9449672049,40.5996840519
-73.9551106001,40.613751086
-73.9956649426,40.7504835792
-73.871384556,40.8376962223
-73.9072085959,40.7001041969
-73.9800240866,40.7614856613
-73.8699962717,40.862724138
-73.9576434769,40.6196986895
-73.9881863646,40.62926172
-73.7512600604,40.6685450096
-73.737135775,40.6859872255
-73.9870918336,40.6211728466
-73.7370442717,40.7679476962
-73.8278972437,40.7010867084
-73.7957055133,40.7242418523
-73.9598434134,40.6211988964
-73.7780746363,40.6361126261
-73.9725481803,40.6848771379
-73.9909934186,40.7223749692
-73.8876599272,40.6379404928
-73.9889197825,40.6535161842
-73.8011593172,40.7583892922
-73.7683196456,40.719237153
-73.9371652352,40.7248915306
-73.8853601307,40.820811164
-73.8372345476,40.871881477
-73.8603289106,40.8470478847
-73.787309616,40.874527079
-73.9136015653,40.8488814228
-74.1049603538,40.6418311754
-73.7955832355,40.7494262145
-74.1434194612,40.5550766415
-73.7729682765,40.7398575716
-74.2078111582,40.5226357456
-74.1524798082,40.6209463029
-73.9039179873,40.7891936385
-73.8646810186,40.7371658188
-73.8181806119,40.6657903251
-73.8665077912,40.6446760007
-74.0119583985,40.6241914316
-73.9667025467,40.8022822253
-73.8901770894,40.666269184
-73.9667773058,40.5960239814
-73.9015607587,40.7264163546
-74.1831191584,40.5209394273
-73.8383573009,40.8763283692
-73.8299493144,40.655173342
-73.7416738966,40.7637678275
-73.8159117122,40.7248207219
-73.9179309804,40.783615188
-73.7665117829,40.671230966
-73.8681278726,40.679728031
-73.9438498692,40.6082064174
-73.8440381849,40.8267722644
-73.8678188215,40.649688266
-73.9461378682,40.6920086473
-73.9370929253,40.7647305878
-73.8504707881,40.7392489369
-74.1013173557,40.6104342309
-73.8486945487,40.8869890906
-73.9269440087,40.7488512531
-73.8377857853,40.882690663
-74.1564254534,40.5950694008
-73.8346674756,40.6797408741
-73.8821229356,40.8421645855
-74.1258212024,40.5728106416
-73.8245329785,40.6272549889
-73.9061478555,40.6751219401
-73.9050810958,40.6673874247
-74.1830717798,40.6241985436
-74.1748287308,40.5726085511
-73.7715470005,40.7250187843
-73.9304946457,40.5857281224
-74.115414579,40.6118213397
-74.2412377739,40.510786574
-73.969108021,40.8050501057
-73.8973756545,40.6306984489
-73.9434114815,40.8446749713
-74.2166380114,40.5397519409
-73.9397854035,40.692450798
-74.1961385002,40.5831986878
-73.7942175464,40.7540444951
-74.1254290395,40.5704031772
-74.0846074436,40.6452812077
-73.9140902568,40.6580028305
-73.7993088812,40.7603794544
-73.7495681546,40.75886179
-74.1425487529,40.6193197242
-74.1329744968,40.5987196478
-74.1506286252,40.5586849175
-74.1742724601,40.6359056398
-73.7696683968,40.7252271138
-73.7841179081,40.738315802
-74.1191676219,40.5485612327
-74.1357600835,40.5948450186
-74.182511045,40.5767106001
-73.9480828307,40.7282460779
-73.7869978304,40.6852930693
-73.8386721054,40.7288778146
-73.9511760675,40.6164726285
-74.2185452939,40.5474950089
-73.8516142803,40.856759768
-74.1151897649,40.6415050145
-73.931766877,40.6607016475
-73.8795814693,40.7276705128
-74.1927795189,40.613160893
-73.8051625661,40.6534976697
-74.0046534798,40.7543191311
-73.8964738538,40.8079286326
-73.9127935735,40.6814021206
-73.7726160861,40.7519037813
-73.9010899335,40.6143947736
-73.9648597674,40.7193105731
-73.8974458864,40.7477492751
-73.9814808669,40.7043549456
-73.8750206079,40.7307940051
-74.1641725395,40.5644864613
-74.1939490738,40.5252202977
-73.8399909933,40.8347991147
-73.9870734577,40.6922394747
-73.8577037732,40.658897483
-73.7999319924,40.6118231385
-73.8439592047,40.784061169
-73.8852984853,40.9041496843
-73.8845247978,40.5934962959
-74.234133791,40.5218263161
-73.757265128,40.7471142785
-73.8971610689,40.8285769635
-73.7971046722,40.6622976363
-74.1902640316,40.6357859716
-73.9882704846,40.6722316347
-73.8695540971,40.8343576897
-73.9281860803,40.6402087114
-73.884268695,40.8798968652
-73.9951859548,40.5788607088
-73.9968773081,40.6972203498
-73.8007416671,40.7950351231
-73.9044622457,40.866420663
-73.8678254135,40.8297131375
-73.7956095661,40.6492971036
-73.8144055856,40.6223656939
-73.965170664,40.5800699136
-74.1205370228,40.5582629133
-73.8433226829,40.5741725157
-73.9891808121,40.6561797591
-73.8407593165,40.6829154609
-73.8674820439,40.7308090722
-73.9451515636,40.590061279
-73.9615575194,40.7133050556
-73.726158866,40.7446994239
-73.7872008033,40.6978151096
-73.8859861936,40.7519796455
-73.8070208493,40.7655602387
-73.8953681641,40.6424042067
-74.0794862848,40.5945684583
-73.7509684925,40.6015581384
-73.9222613764,40.7058513338
-73.9032925175,40.8165665155
-73.8867259242,40.7257046168
-73.9445439414,40.7687729916
-73.704417278,40.7479140881
-73.8866338896,40.6288506792
-73.7869775969,40.619308834
-73.8859886938,40.7711129993
-73.9950569054,40.6531299738
-74.1828662301,40.6127731045
-74.1886204183,40.54925196
-73.7975355374,40.8767967155
-74.1219283636,40.5786351533
-73.9609145436,40.738208925
-73.771221184,40.7566658362
-73.9775413192,40.6560546751
-73.961087771,40.7680038914
-74.1200677747,40.5715209559
-73.8436202481,40.7938398268
-73.9176979427,40.8435651875
-73.8184043366,40.8657042122
-73.8421116534,40.7739786296
-73.8948184745,40.8371446235
-74.2017147407,40.5722679893
-73.8870480459,40.579422609
-73.8975036915,40.6655613799
-73.8841351999,40.6557200161
-74.0123794641,40.6324033931
-73.8868488551,40.5804496341
-73.792152146,40.5916740401
-73.809694428,40.8643984957
-73.8193072205,40.673126117
-74.0138963946,40.6445040983
-73.8943530079,40.7290293621
-73.8306184946,40.8223047405
-73.8560728444,40.727068713
-73.8852925567,40.8727527658
-73.9987606001,40.6448441535
-73.8982173058,40.741666736
-73.8731476376,40.7760423269
-73.954402154,40.7748338646
-73.8819461784,40.5816087511
-73.8624119446,40.8576954611
-73.7840004583,40.6366903129
-73.7673790665,40.7425297121
-73.7446387794,40.7280094038
-73.8621413538,40.7299726476
-73.9834372412,40.6511025633
-73.8190403674,40.8304526608
-74.014428654,40.6527779279
-73.947891974,40.7247089614
-73.7440880323,40.6671372581
-73.7891149652,40.7676762287
-73.8461106294,40.8882688024
-73.9185449845,40.6485310212
-73.9990656963,40.5789180394
-73.8639792811,40.5753775632
-73.7902628878,40.7849810191
-73.9195605191,40.658525194
-73.924246094,40.6870653424
-73.853968476,40.7576093421
-73.8418339863,40.8859674325
-73.7851091235,40.7622800708
-73.8198209967,40.7571487238
-73.8687316537,40.8289194948
-73.8152183363,40.7322386665
-73.8129859766,40.6463950396
-73.9329161813,40.6481587306
-73.8578186816,40.7389651086
-73.890391821,40.6686831709
-73.7802009335,40.725739089
-73.8705788532,40.8975916049
-73.9057944226,40.7092974327
-73.8679292287,40.8637049351
-73.860758426,40.6497842911
-73.7534887596,40.7284947593
-73.9191645668,40.7064473293
-73.7724607223,40.6260168779
-73.8936897463,40.8257608144
-73.7490319545,40.6415749658
-74.1754526679,40.5575326228
-73.9381498933,40.6735969083
-73.9234342444,40.8183822644
-73.9633573568,40.6020456885
-73.9153581419,40.8503777212
-73.7513763669,40.7038134247
-73.8113802734,40.7600043777
-73.9480938831,40.5935801011
-74.0289879405,40.642048906
-73.8761085467,40.7698079421
-73.8894274892,40.6034825837
-73.7394418419,40.6500031472
-73.7628014498,40.700096196
-73.8881024515,40.6386186222
-73.9781973048,40.7330971149
-74.1671006132,40.6003379981
-74.0178818644,40.6775107533
-73.7874263958,40.6370116125
-74.0895102292,40.6086602534
-73.7869154421,40.6859170775
-73.9217652673,40.7967470132
-73.8017311599,40.8556702629
-74.1570163656,40.5929489897
-74.1405666356,40.5600922608
-73.7787202222,40.6374584798
-74.1779522317,40.5359545252
-73.7902819266,40.700671947
-73.8807286728,40.8557740632
-73.8619239026,40.6004837071
-73.7593277767,40.6504691125
-74.223828612,40.5471030888
-73.9489914076,40.6208113249
-73.933342202,40.729361145
-73.7702305645,40.6783095113
-73.9478747803,40.7698296341
-74.008213997,40.7478776432
-73.7295671004,40.7171483381
-73.8908030483,40.6300646151
-73.8009295004,40.735550743
-73.7994541581,40.7792700893
-73.9430823211,40.6804140908
-73.8755561183,40.6732447057
-73.8709918995,40.6188997991
-73.8607299951,40.7440831003
-73.7123204923,40.7455904747
-73.7616513453,40.6445152749
-74.0238015884,40.6267989275
-74.1387837571,40.5823585271
-73.9854664678,40.5732136045
-73.8590955153,40.6774866539
-74.0942574676,40.6264353757
-73.7619774621,40.7341601353
-73.9325778842,40.8114810309
-74.1073848658,40.5902624121
-74.0889481825,40.601432142
-73.9075352866,40.8325467825
-73.9764436336,40.663197163
-73.9897576959,40.7593791804
-73.8810452839,40.7186008964
-73.7952082853,40.856884089
-74.0608433934,40.6065737081
-74.0302465483,40.6094769096
-74.0229714171,40.6243478303
-73.9601493327,40.7633788239
-73.9281297196,40.6486390849
-73.9507021408,40.6348785069
-74.1451495852,40.618078683
-74.173748581,40.5715202886
-73.8301013439,40.7510646501
-73.9459121334,40.7516325755
-74.1434065283,40.5569518937
-73.8881262677,40.6013343712
-73.8831322161,40.6844395147
-73.7208282196,40.758554418
-73.739975247,40.7659185211
-73.8893445158,40.7906619785
-73.7901237771,40.6419216345
-73.995408923,40.6110501501
-73.9991668504,40.5709717611
-74.082029205,40.5877297707
-73.7541987547,40.6855799012
-74.1340258516,40.5561201723
-73.7158162318,40.7317867241
-73.8735613969,40.8956050636
-73.9854390589,40.7578436236
-73.9912500173,40.7105302593
-73.9376870177,40.6915840805
-73.7920633488,40.7784393557
-74.1600768819,40.556823947
-73.859166368,40.7583363786
-74.1939637193,40.5396186596
-73.8045171842,40.7755721475
-73.9933406996,40.7505398798
-73.8324168925,40.7385137392
-74.149898232,40.6016021921
-73.7402728438,40.7126870188
-73.846097698,40.8194619854
-73.9252278373,40.6579555453
-73.825898138,40.6749966753
-74.1756177653,40.5403337628
-73.882116522,40.685493747
-73.8727084865,40.8905418223
-73.7815935055,40.6923467876
-73.7438430921,40.6553838393
-73.7851244672,40.839333866
-73.809039687,40.7848683608
-73.9851376182,40.5718153324
-73.7512819205,40.7094921185
-74.1861356614,40.5588615371
-73.7656427439,40.8550603557
-73.8822102265,40.8935337922
-73.8759323373,40.696428747
-73.7852444166,40.7526544467
-74.0023977322,40.7606253931
-73.7944943526,40.7271541965
-73.8714022077,40.7182649475
-73.8982273724,40.7285237302
-74.1666873658,40.5527447079
-73.9986602601,40.7222005275
-73.934521102,40.8207751214
-73.952850309,40.6035223653
-74.1777077184,40.5730576973
-73.9516307226,40.7367536987
-73.8195805981,40.7095705405
-73.9457307784,40.8403356704
-73.8626509543,40.7355551081
-73.8606739025,40.7008538522
-73.8186896782,40.7898199891
-74.1263611625,40.5942637563
-73.9218025842,40.6062788336
-74.0878760963,40.6200056453
-73.8540073614,40.6088936164
-73.8958265049,40.7448805436
-73.9275321042,40.8670944957
-73.8146287168,40.7391746608
-73.8508315071,40.8515991912
-73.9011433532,40.6285452157
-73.8819543808,40.7512232103
-73.804033768,40.617493493
-74.0085602052,40.7089777888
-73.8763144865,40.8262343724
-73.7424483237,40.6970191941
-73.9476698744,40.7128910173
-73.8369377437,40.7549900761
-73.9383635078,40.5923943528
-73.8640819813,40.7493395712
-73.7765993936,40.7809888441
-73.9043353523,40.7439181222
-73.8376826015,40.8396650653
-73.9049827193,40.6339984829
-74.0077175735,40.5753503427
-74.2121157757,40.5277066142
-73.9112460583,40.8709703177
-73.8682729186,40.8447615008
-73.9281007713,40.6197126893
-74.2174232547,40.5412825414
-74.161579679,40.6327575114
-73.8672489606,40.8281283312
-74.0007247723,40.6929053201
-73.8707249026,40.6720922332
-73.7272980857,40.7415081448
-73.8319622639,40.8160863405
-74.1848207513,40.6256741696
-73.7776148094,40.7691906157
-73.8218359888,40.7018464441
-73.7774671239,40.6763112647
-73.8281706856,40.8239425313
-73.8778969885,40.7035107423
-73.9780332099,40.658059202
-73.9030545546,40.6976880268
-73.8173874657,40.8352554893
-73.8293553515,40.7524873866
-73.8290485936,40.7440006091
-73.7817352256,40.7485586767
-73.9585066929,40.5932073056
-74.0329232504,40.6386077068
-74.2070816818,40.5618022784
-73.8159068864,40.8778826256
-73.8898923091,40.699478807
-73.9622193831,40.6531835576
-73.7101491267,40.7356411085
-74.2302109724,40.5414999989
-73.8414360224,40.7485149219
-73.9058433361,40.6076744147
-73.9435047344,40.7093813021
-73.8982617304,40.6702075409
-73.7880120856,40.6122788973
-73.7649258523,40.7464730582
-73.9213186479,40.7078483178
-73.9259444357,40.7893193971
-73.8922923686,40.8312688991
-73.7948984307,40.8635864509
-74.1918291893,40.5817233824
-73.9196370252,40.8337831372
-74.1689879017,40.5462228464
-73.9707614595,40.6417704316
-74.1515918721,40.5624758427
-73.9591778438,40.6398584104
-74.0061246581,40.7105503605
-73.8763387694,40.7541847466
-73.9856721031,40.6976045146
-73.9334825286,40.6588793844
-73.7809259441,40.7057286352
-73.7721123021,40.656046323
-73.9237098987,40.7829780073
-74.1715856041,40.6357675401
-73.8607690645,40.7677866945
-73.8267647713,40.6951728488
-73.9582461144,40.7594287216
-73.9014431215,40.8263136471
-73.8577779151,40.810364404
-73.9959883134,40.6545655435
-74.0663110864,40.5984341369
-73.892650815,40.5968625329
-73.8201084407,40.6063924926
-74.2028609959,40.5239562104
-73.8357370846,40.7803356952
-73.9439586235,40.6340782505
-73.9509738397,40.7599590727
-73.8662309359,40.5724761803
-73.7544964955,40.6520336369
-74.1785702222,40.6156887743
-74.1471742969,40.5760158797
-73.8772411775,40.7013383416
-73.9743116049,40.7875017034
-73.9324714086,40.5919931877
-73.9001072356,40.8612431607
-73.8050212249,40.7083055228
-74.0004388298,40.7450736212
-73.8382192656,40.8756640378
-74.2174507701,40.5193547158
-73.9363077021,40.7381975183
-73.7608358253,40.7336424351
-73.866761555,40.7745442346
-73.9668355402,40.8059897171
-74.1800128843,40.6285159165
-74.1001389396,40.619035979
-73.7653903033,40.7704580379
-73.8925725444,40.8791056208
-73.9079844036,40.75562836
-73.9069241469,40.8781328813
-73.9633112517,40.805090254
-73.7463542071,40.7179411712
-73.9401227063,40.631483337
-73.7444989445,40.5985490376
-73.9948954326,40.6667697224
-73.9974501123,40.6190925349
-73.8404814443,40.6896729273
-74.1009140665,40.6217469086
-73.8200426352,40.5836802295
-73.8783606185,40.8758608922
-73.8775301932,40.8130843796
-73.9015362501,40.8620039312
-73.7504785277,40.6009385015
-74.1131677593,40.6011655183
-74.0111990139,40.6407494843
-74.1014789092,40.607473459
-73.7895849746,40.7379870718
-73.9365271981,40.5448512123
-73.7284221723,40.716238356
-73.7902781694,40.6161576299
-73.9311269256,40.8584988815
-73.7295822974,40.6835213072
-73.9266552562,40.6139265987
-73.8903427999,40.6891504726
-73.9733752629,40.7490072555
-74.1709960834,40.5369992432
-73.800945382,40.85808296
-73.9210600375,40.8487336012
-73.7864493072,40.7839882576
-73.7767009616,40.6811638005
-74.1693643431,40.6138429819
-73.8884626695,40.8734293696
-73.7088554462,40.7509543055
-73.9846229516,40.7251943041
-73.7924174107,40.7225869257
-73.9239128162,40.6031074939
-73.9431784536,40.8265566227
-73.9821840663,40.6452941323
-73.8907804942,40.9084235139
-73.820621967,40.8562063539
-73.7167395744,40.7418500572
-73.8179403183,40.8852349633
-73.8686570772,40.8578868716
-74.0672642614,40.5914287485
-73.9071231125,40.608350637
-73.9984622126,40.6506801739
-73.8901050189,40.7138230779
-73.9105915004,40.7175990641
-74.0075673914,40.6310126194
-73.8808075204,40.774440282
-73.872190879,40.6591690003
-73.9324290864,40.7618268087
-73.8203835331,40.617760161
-73.9974527669,40.5725472921
-74.1813237247,40.6390761744
-73.9163470579,40.8318231329
-74.132567025,40.6086322658
-73.9246933772,40.786478947
-73.944548994,40.6711331008
-73.9672162591,40.7960069865
-73.9366147921,40.821966395
-73.7607713615,40.6103360611
-73.9500438133,40.8132072474
-73.936970828,40.841721772
-73.8689643788,40.6564909648
-73.9921639183,40.7397171298
-73.8639581332,40.8867774181
-73.8226978912,40.8307219928
-73.995278531,40.735490589
-73.8926921953,40.6305071233
-73.749984388,40.7591534361
-73.9319777499,40.7152551559
-74.018110815,40.6771800497
-73.7149299126,40.7587636564
-73.7719536023,40.6486293289
-73.9121905539,40.718226337
-74.2104429751,40.5591732491
-73.8828436797,40.6708996432
-73.9213782801,40.7227667628
-74.2274283363,40.5321874136
-74.2022306438,40.5261019167
-73.9977552156,40.6377215414
-73.9586783715,40.8136516037
-73.8437661931,40.6686767896
-74.0927055064,40.6007901757
-73.8248676152,40.8227300575
-73.8728835722,40.767973851
-74.1278138264,40.6346893443
-73.8101744823,40.6525663336
-74.0163994472,40.6440557672
-73.9532044149,40.7860691782
-74.1349797978,40.6272890518
-74.1515747172,40.5996038878
-74.1069105523,40.6137979587
-73.8661546718,40.6656622466
-74.2504169597,40.5111518095
-73.964028471,40.805725651
-74.0033834833,40.6707583099
-73.9167871121,40.6936172139
-73.9927145135,40.6611222821
-73.9324263555,40.8619630532
-74.2169908262,40.5067370683
-73.8956511114,40.5649464452
-73.7580096762,40.7596705296
-74.1855174146,40.5896293961
-73.9726010609,40.8018416866
-73.7691205182,40.6612441819
-73.8057360179,40.7694169451
-73.786487421,40.7087254961
-73.9790396002,40.7490010062
-73.9834124224,40.6460130333
-73.7327855528,40.7175827827
-73.8848042563,40.5680190137
-73.8611189484,40.7436580219
-73.8715680187,40.5711531057
-74.1785360141,40.578797904
-73.9173794659,40.7727259268
-73.9157307772,40.7469608921
-73.876829327,40.6448053778
-74.0007282705,40.6449616264
-74.0807222109,40.5818986209
-74.2410314699,40.5403140252
-73.9599237062,40.7697966072
-73.8937881086,40.6513348705
-73.8268853289,40.862822065
-74.0920685073,40.6279987345
-73.8214362,40.733495912
-73.9057428515,40.6739518853
-73.7829892244,40.6008191584
-74.1915816564,40.5963326489
-73.9707009102,40.6829368044
-73.8735450867,40.8604927751
-73.8458553059,40.6724378362
-73.9448920403,40.6870135902
-74.0762205688,40.6011475923
-73.8296261599,40.7092138692
-73.9668665259,40.6069094654
-74.0877490967,40.5714279104
-73.8669215596,40.8981978341
-74.1619079217,40.5845393094
-74.0079697673,40.7033042428
-74.0087940356,40.679088024
-73.9781227815,40.7807243455
-73.8443190631,40.7575868281
-74.1665159605,40.5651332914
-73.9938313273,40.624002315
-73.9052752439,40.8058545705
-73.9867830302,40.7720352592
-73.9169260604,40.6340575004
-73.8650824336,40.7677166802
-73.8576819911,40.7720563009
-74.1539755092,40.6289645441
-73.8644404717,40.7553027074
-74.1413599918,40.5819414548
-73.9687691962,40.695365588
-73.9226522435,40.7688883308
-73.8454353545,40.7680084041
-73.976065716,40.7764921337
-74.009133903,40.7389306539
-73.8838441608,40.6960651375
-73.7762737649,40.6421735536
-73.88578077,40.6616439147
-73.8187348031,40.8695445969
-73.9194290177,40.5835825691
-74.1971255082,40.5627397307
-74.1164226323,40.6143904603
-73.9219485518,40.6046080675
-73.8778773679,40.8502997507
-74.1167100487,40.5641570126
-73.815099887,40.6744382786
-74.0856515126,40.6187228103
-73.9151712927,40.7574861566
-73.9642647025,40.6065074694
-73.789910654,40.6704541816
-74.1824868867,40.5225159584
-73.9933690674,40.5744019918
-73.8010378746,40.6583205749
-74.184945432,40.6381639307
-74.2319960197,40.5071768924
-74.0138636922,40.635844972
-73.8750078966,40.7379312247
-74.1933928283,40.5955318084
-73.8815670716,40.7532981056
-73.8920919468,40.562834323
-73.9978469258,40.690021907
-73.8005178275,40.6196411394
-73.7869021019,40.695474433
-73.9951378081,40.6247050422
-73.9340874769,40.6561534413
-73.8687934118,40.6523823253
-74.2080197675,40.539307715
-74.2323588556,40.5247117438
-73.8820501043,40.9061897939
-73.999569221,40.7576498981
-74.1614153777,40.5437977887
-73.8153418867,40.8301287159
-73.7729203965,40.6821201949
-73.9626342249,40.6515439777
-73.8490482998,40.6546398005
-73.8662004724,40.8988040848
-73.7759929402,40.7567007151
-74.1155045036,40.6312284029
-73.9864654383,40.6263392926
-73.9838052535,40.7871276551
-74.0863793233,40.5846590021
-73.8299213345,40.8344385602
-73.9400158101,40.7533092159
-73.939554325,40.761566075
-73.9570843918,40.7822534539
-73.8659027958,40.8291174555
-73.9542905833,40.6067518252
-73.8076140665,40.7954447981
-73.8088262934,40.7605409465
-73.8718383303,40.6244234027
-74.1310214073,40.5560711135
-74.0060515718,40.7475482733
-74.1383351666,40.6174856718
-73.7941408023,40.7323331081
-73.8815936317,40.6372686082
-74.1765227688,40.5703538306
-73.8554004407,40.8053974645
